date,total,country,admin1,year,month,tas,dry_days,population,popdens,gdp,ssp,flux_rad,total_arrivals,tas02,dry02
01/05/2001,216,vietnam,dong thap,2001,5,29.33519897,10,1349726.52,398.8406866,629440892.6,historical,21038.83545,0.021322014,29.41360881,12.41546472
01/06/2001,365,vietnam,dong thap,2001,6,28.72463379,5.270623684,1349726.52,398.8406866,629440892.6,historical,21038.83545,0.021571094,29.52264811,8.839005947
01/07/2001,597,vietnam,dong thap,2001,7,28.66228638,4.458590031,1349726.52,398.8406866,629440892.6,historical,21038.83545,0.024784834,28.90737305,6.576404572
01/08/2001,872,vietnam,dong thap,2001,8,28.42461548,4.778320313,1349726.52,398.8406866,629440892.6,historical,21038.83545,0.024218855,28.60384521,4.835844676
01/09/2001,767,vietnam,dong thap,2001,9,28.62462769,4.000323772,1349726.52,398.8406866,629440892.6,historical,21038.83545,0.021074843,28.57050985,4.412411372
01/10/2001,583,vietnam,dong thap,2001,10,28.26229248,5.49214077,1349726.52,398.8406866,629440892.6,historical,21038.83545,0.022683177,28.43717855,4.756928285
01/11/2001,353,vietnam,dong thap,2001,11,26.8376709,5.541247845,1349726.52,398.8406866,629440892.6,historical,21038.83545,0.02273358,27.90819702,5.011237462
01/12/2001,198,vietnam,dong thap,2001,12,27.12459717,5,1349726.52,398.8406866,629440892.6,historical,21038.83545,0.024814353,27.40818685,5.344462872
01/01/2002,55,vietnam,dong thap,2002,1,27.05169067,16.76205826,1372798.832,405.6584949,675253103,historical,21038.83545,0.023856942,27.00465291,9.101102034
01/02/2002,30,vietnam,dong thap,2002,2,27.82457886,15.37696362,1372798.832,405.6584949,675253103,historical,21038.83545,0.023931021,27.33362223,12.37967396
01/03/2002,19,vietnam,dong thap,2002,3,28.95986328,14.60644817,1372798.832,405.6584949,675253103,historical,21038.83545,0.025431571,27.9453776,15.58182335
01/04/2002,23,vietnam,dong thap,2002,4,30.07045898,6.869591713,1372798.832,405.6584949,675253103,historical,21038.83545,0.025635165,28.95163371,12.2843345
01/05/2002,67,vietnam,dong thap,2002,5,29.36229858,9,1372798.832,405.6584949,675253103,historical,21038.83545,0.025225136,29.46420695,10.15867996
01/06/2002,62,vietnam,dong thap,2002,6,29.08931885,3.704660654,1372798.832,405.6584949,675253103,historical,21038.83545,0.025519276,29.50735881,6.524750789
01/07/2002,29,vietnam,dong thap,2002,7,28.8623291,5.458428383,1372798.832,405.6584949,675253103,historical,21038.83545,0.029322284,29.10464884,6.054363012
01/08/2002,123,vietnam,dong thap,2002,8,28.16228638,3.811871529,1372798.832,405.6584949,675253103,historical,21038.83545,0.028652528,28.70464478,4.324986855
01/09/2002,261,vietnam,dong thap,2002,9,28.16231689,3.000161648,1372798.832,405.6584949,675253103,historical,21038.83545,0.024932239,28.39564412,4.090153853
01/10/2002,340,vietnam,dong thap,2002,10,28.22710571,6,1372798.832,405.6584949,675253103,historical,21038.83545,0.026835343,28.18390299,4.270677725
01/11/2002,215,vietnam,dong thap,2002,11,28.0647522,6.140053749,1372798.832,405.6584949,675253103,historical,21038.83545,0.026895185,28.1513916,5.046738466
01/12/2002,144,vietnam,dong thap,2002,12,28.48693237,1.376964569,1372798.832,405.6584949,675253103,historical,21038.83545,0.029356711,28.25959676,4.505672773
01/01/2003,113,vietnam,dong thap,2003,1,27.11644897,15.92379189,1395871.144,412.4763032,761689396.2,historical,21038.83545,0.023541505,27.88937785,7.813603401
01/02/2003,71,vietnam,dong thap,2003,2,28.02462158,10.70466042,1395871.144,412.4763032,761689396.2,historical,21038.83545,0.023614811,27.87600098,9.335138957
01/03/2003,91,vietnam,dong thap,2003,3,28.79754028,5.247263908,1395871.144,412.4763032,761689396.2,historical,21038.83545,0.025095775,27.97953695,10.62523874
01/04/2003,163,vietnam,dong thap,2003,4,30.40813599,13.08910561,1395871.144,412.4763032,761689396.2,historical,21038.83545,0.025297648,29.07676595,9.68034331
01/05/2003,151,vietnam,dong thap,2003,5,29.83519897,5.459459782,1395871.144,412.4763032,761689396.2,historical,21038.83545,0.024892549,29.68029175,7.931943099
01/06/2003,195,vietnam,dong thap,2003,6,29.06224976,10.54157162,1395871.144,412.4763032,761689396.2,historical,21038.83545,0.025183292,29.76852824,9.696712335
01/07/2003,228,vietnam,dong thap,2003,7,28.32460938,5.729214191,1395871.144,412.4763032,761689396.2,historical,21038.83545,0.028936786,29.07401937,7.243415197
01/08/2003,336,vietnam,dong thap,2003,8,28.62459717,4,1395871.144,412.4763032,761689396.2,historical,21038.83545,0.028274517,28.67048543,6.756928603
01/09/2003,461,vietnam,dong thap,2003,9,28.18938599,3.647588253,1395871.144,412.4763032,761689396.2,historical,21038.83545,0.024603349,28.37953084,4.458934148
01/10/2003,634,vietnam,dong thap,2003,10,28.09996948,6.35241127,1395871.144,412.4763032,761689396.2,historical,21038.83545,0.026481038,28.30465088,4.666666508
01/11/2003,531,vietnam,dong thap,2003,11,28.36473999,4.352897167,1395871.144,412.4763032,761689396.2,historical,21038.83545,0.02654024,28.21803182,4.784298897
01/12/2003,424,vietnam,dong thap,2003,12,26.62462769,6.647588253,1395871.144,412.4763032,761689396.2,historical,21038.83545,0.028969726,27.69644572,5.784298897
01/01/2004,209,vietnam,dong thap,2004,1,27.41643677,8.057071686,1418943.455,419.2941114,874834803.4,historical,21038.83545,0.030063347,27.46860148,6.352519035
01/02/2004,148,vietnam,dong thap,2004,2,27.12462769,13.5837965,1418943.455,419.2941114,874834803.4,historical,21038.83545,0.030156875,27.05523071,9.42948548
01/03/2004,276,vietnam,dong thap,2004,3,29.42458496,10.28059292,1418943.455,419.2941114,874834803.4,historical,21038.83545,0.032046542,27.9885498,10.64048704
01/04/2004,444,vietnam,dong thap,2004,4,30.57045898,10.46075535,1418943.455,419.2941114,874834803.4,historical,21038.83545,0.032306189,29.03989054,11.44171492
01/05/2004,289,vietnam,dong thap,2004,5,29.76229248,5.999837875,1418943.455,419.2941114,874834803.4,historical,21038.83545,0.031789054,29.91911214,8.913728714
01/06/2004,205,vietnam,dong thap,2004,6,28.68935547,6.884661198,1418943.455,419.2941114,874834803.4,historical,21038.83545,0.032160027,29.67403564,7.781751474
01/07/2004,400,vietnam,dong thap,2004,7,28.42461548,2.729214191,1418943.455,419.2941114,874834803.4,historical,21038.83545,0.036953841,28.95875448,5.204571088
01/08/2004,404,vietnam,dong thap,2004,8,28.36226807,6.565476418,1418943.455,419.2941114,874834803.4,historical,21038.83545,0.036108399,28.49207967,5.393117269
01/09/2004,577,vietnam,dong thap,2004,9,28.262323,3,1418943.455,419.2941114,874834803.4,historical,21038.83545,0.031419124,28.34973551,4.098230203
01/10/2004,553,vietnam,dong thap,2004,10,27.76235352,5.188128471,1418943.455,419.2941114,874834803.4,historical,21038.83545,0.033817591,28.12898153,4.917868296
01/11/2004,530,vietnam,dong thap,2004,11,28.26473389,6.541247368,1418943.455,419.2941114,874834803.4,historical,21038.83545,0.033893332,28.09647013,4.909791946
01/12/2004,474,vietnam,dong thap,2004,12,26.762323,17.51778603,1418943.455,419.2941114,874834803.4,historical,21038.83545,0.036996443,27.59647013,9.749053955
01/01/2005,179,vietnam,dong thap,2005,1,26.91640625,10.08227253,1442015.767,426.1119197,1109882432,historical,22860.01406,0.032587612,27.31448771,11.38043531
01/02/2005,101,vietnam,dong thap,2005,2,28.58690796,14.12417412,1442015.767,426.1119197,1109882432,historical,22860.01406,0.032689319,27.42187907,13.90807756
01/03/2005,204,vietnam,dong thap,2005,3,28.82460938,8,1442015.767,426.1119197,1109882432,historical,22860.01406,0.034738279,28.10930786,10.73548222
01/04/2005,272,vietnam,dong thap,2005,4,30.23522339,2.270785809,1442015.767,426.1119197,1109882432,historical,22860.01406,0.035020693,29.21558024,8.131653309
01/05/2005,303,vietnam,dong thap,2005,5,29.83519897,6.999999523,1442015.767,426.1119197,1109882432,historical,22860.01406,0.034459399,29.63167725,5.756928444
01/06/2005,280,vietnam,dong thap,2005,6,29.06224976,6.729214191,1442015.767,426.1119197,1109882432,historical,22860.01406,0.034861621,29.71089071,5.333333174
01/07/2005,552,vietnam,dong thap,2005,7,28.56231079,4.271109581,1442015.767,426.1119197,1109882432,historical,22860.01406,0.040059211,29.15325317,6.000107765
01/08/2005,805,vietnam,dong thap,2005,8,28.62706909,3.729213953,1442015.767,426.1119197,1109882432,historical,22860.01406,0.039142699,28.75054321,4.909845908
01/09/2005,1442,vietnam,dong thap,2005,9,28.38933716,3.376802444,1442015.767,426.1119197,1109882432,historical,22860.01406,0.034058655,28.52623901,3.792375326
01/10/2005,1603,vietnam,dong thap,2005,10,27.72704468,4,1442015.767,426.1119197,1109882432,historical,22860.01406,0.036657981,28.24781698,3.702005466
01/11/2005,1130,vietnam,dong thap,2005,11,27.89998779,7.623034954,1442015.767,426.1119197,1109882432,historical,22860.01406,0.036740647,28.00545654,4.9999458
01/12/2005,678,vietnam,dong thap,2005,12,26.262323,6.884661198,1442015.767,426.1119197,1109882432,historical,22860.01406,0.040104817,27.29645182,6.169232051
01/01/2006,269,vietnam,dong thap,2006,1,26.88933716,10.19837952,1465088.079,432.929728,1278163865,historical,22860.01406,0.031685824,27.01721598,8.235358556
01/02/2006,156,vietnam,dong thap,2006,2,27.72463379,3.516856432,1465088.079,432.929728,1278163865,historical,22860.01406,0.031785098,26.95876465,6.866632382
01/03/2006,162,vietnam,dong thap,2006,3,28.59752808,12.64904594,1465088.079,432.929728,1278163865,historical,22860.01406,0.033776759,27.73716634,8.788093964
01/04/2006,171,vietnam,dong thap,2006,4,29.3729187,7.729214191,1465088.079,432.929728,1278163865,historical,22860.01406,0.034052311,28.56502686,7.965038856
01/05/2006,241,vietnam,dong thap,2006,5,28.63518677,8.278913498,1465088.079,432.929728,1278163865,historical,22860.01406,0.033506645,28.86854451,9.552391211
01/06/2006,392,vietnam,dong thap,2006,6,28.26229248,6.000323296,1465088.079,432.929728,1278163865,historical,22860.01406,0.033897657,28.75679932,7.336150328
01/07/2006,617,vietnam,dong thap,2006,7,28.02462158,8,1465088.079,432.929728,1278163865,historical,22860.01406,0.038952217,28.30736694,7.426412265
01/08/2006,771,vietnam,dong thap,2006,8,27.86229858,5.319729805,1465088.079,432.929728,1278163865,historical,22860.01406,0.038060716,28.04973755,6.4400177
01/09/2006,1221,vietnam,dong thap,2006,9,27.66228638,3,1465088.079,432.929728,1278163865,historical,22860.01406,0.033116817,27.84973551,5.439909935
01/10/2006,1229,vietnam,dong thap,2006,10,27.89998779,3,1465088.079,432.929728,1278163865,historical,22860.01406,0.035644244,27.80819092,3.773243268
01/11/2006,1226,vietnam,dong thap,2006,11,28.30001221,4.63875246,1465088.079,432.929728,1278163865,historical,22860.01406,0.035724571,27.95409546,3.54625082
01/12/2006,1048,vietnam,dong thap,2006,12,26.924646,12.76341248,1465088.079,432.929728,1278163865,historical,22860.01406,0.038996022,27.70821533,6.800721645
01/01/2007,431,vietnam,dong thap,2007,1,26.81643066,18.66856003,1488160.39,439.7475362,1490821748,historical,22860.01406,0.043294574,27.34702962,12.02357499
01/02/2007,201,vietnam,dong thap,2007,2,27.22463379,7.762056828,1488160.39,439.7475362,1490821748,historical,22860.01406,0.043428953,26.98857015,13.06467644
01/03/2007,332,vietnam,dong thap,2007,3,28.95986328,18.72921371,1488160.39,439.7475362,1490821748,historical,22860.01406,0.046151049,27.66697591,15.05327686
01/04/2007,625,vietnam,dong thap,2007,4,29.4081665,12.01571655,1488160.39,439.7475362,1490821748,historical,22860.01406,0.046529382,28.53088786,12.83566236
01/05/2007,991,vietnam,dong thap,2007,5,28.4352356,7.295500755,1488160.39,439.7475362,1490821748,historical,22860.01406,0.045783333,28.93442179,12.68014367
01/06/2007,1762,vietnam,dong thap,2007,6,28.72460327,3.081787586,1488160.39,439.7475362,1490821748,historical,22860.01406,0.046317412,28.85600179,7.464334965
01/07/2007,1904,vietnam,dong thap,2007,7,27.96230469,6.893820763,1488160.39,439.7475362,1490821748,historical,22860.01406,0.053225153,28.37404785,5.757036368
01/08/2007,2088,vietnam,dong thap,2007,8,27.76229248,3.376802444,1488160.39,439.7475362,1490821748,historical,22860.01406,0.052005958,28.14973348,4.450803598
01/09/2007,1990,vietnam,dong thap,2007,9,27.92461548,4.778644085,1488160.39,439.7475362,1490821748,historical,22860.01406,0.0452497,27.88307088,5.016422431
01/10/2007,1418,vietnam,dong thap,2007,10,27.4999939,3.352411509,1488160.39,439.7475362,1490821748,historical,22860.01406,0.048703227,27.72896729,3.835952679
01/11/2007,776,vietnam,dong thap,2007,11,26.71062622,6.648295879,1488160.39,439.7475362,1490821748,historical,22860.01406,0.048813219,27.37841187,4.926450491
01/12/2007,494,vietnam,dong thap,2007,12,27.42461548,4.270623684,1488160.39,439.7475362,1490821748,historical,22860.01406,0.053284255,27.2117452,4.757110357
01/01/2008,221,vietnam,dong thap,2008,1,26.91643677,11.05029869,1511232.702,446.5653445,1909019052,historical,22860.01406,0.060328538,27.01722616,7.323072751
01/02/2008,87,vietnam,dong thap,2008,2,26.62462769,19.18758202,1511232.702,446.5653445,1909019052,historical,22860.01406,0.060515921,26.98855998,11.5028348
01/03/2008,68,vietnam,dong thap,2008,3,28.19753418,10.22184086,1511232.702,446.5653445,1909019052,historical,22860.01406,0.064307984,27.24619954,13.48657386
01/04/2008,55,vietnam,dong thap,2008,4,29.2081543,14.09604645,1511232.702,446.5653445,1909019052,historical,22860.01406,0.064837853,28.01010539,14.50182311
01/05/2008,72,vietnam,dong thap,2008,5,28.33522949,7.057396412,1511232.702,446.5653445,1909019052,historical,22860.01406,0.063797635,28.58030599,10.45842791
01/06/2008,125,vietnam,dong thap,2008,6,28.06228027,4.434523106,1511232.702,446.5653445,1909019052,historical,22860.01406,0.064542286,28.53522135,8.529321988
01/07/2008,182,vietnam,dong thap,2008,7,27.86229858,6.681787014,1511232.702,446.5653445,1909019052,historical,22860.01406,0.074168781,28.08660278,6.057902177
01/08/2008,183,vietnam,dong thap,2008,8,27.88936768,4.376964569,1511232.702,446.5653445,1909019052,historical,22860.01406,0.072469188,27.93798218,5.164424896
01/09/2008,282,vietnam,dong thap,2008,9,27.66228638,6,1511232.702,446.5653445,1909019052,historical,22860.01406,0.063053374,27.80465088,5.686250528
01/10/2008,340,vietnam,dong thap,2008,10,28.1,3.893820763,1511232.702,446.5653445,1909019052,historical,22860.01406,0.067866433,27.88388468,4.756928444
01/11/2008,317,vietnam,dong thap,2008,11,26.8376709,6.000971794,1511232.702,446.5653445,1909019052,historical,22860.01406,0.068020026,27.53331909,5.298264186
01/12/2008,284,vietnam,dong thap,2008,12,25.96227417,21.11339378,1511232.702,446.5653445,1909019052,historical,22860.01406,0.074251766,26.96664836,10.33606211
01/01/2009,137,vietnam,dong thap,2009,1,25.48937378,18.11598587,1534305.014,453.3831528,2041313414,historical,22860.01406,0.067085801,26.09643962,15.07678382
01/02/2009,110,vietnam,dong thap,2009,2,27.72460327,13.15518284,1534305.014,453.3831528,2041313414,historical,22860.01406,0.067293444,26.39208374,17.46152083
01/03/2009,100,vietnam,dong thap,2009,3,28.29754028,13.10617828,1534305.014,453.3831528,2041313414,historical,22860.01406,0.071510437,27.17050578,14.792449
01/04/2009,136,vietnam,dong thap,2009,4,29.30812988,15.89246559,1534305.014,453.3831528,2041313414,historical,22860.01406,0.072102551,28.44342448,14.05127557
01/05/2009,198,vietnam,dong thap,2009,5,28.63521729,5.64807415,1534305.014,453.3831528,2041313414,historical,22860.01406,0.070944561,28.74696248,11.54890601
01/06/2009,349,vietnam,dong thap,2009,6,28.56231079,5,1534305.014,453.3831528,2041313414,historical,22860.01406,0.07177323,28.83521932,8.846846581
01/07/2009,420,vietnam,dong thap,2009,7,27.96227417,5.189483643,1534305.014,453.3831528,2041313414,historical,22860.01406,0.082479637,28.38660075,5.279185931
01/08/2009,486,vietnam,dong thap,2009,8,28.32460938,8.861139297,1534305.014,453.3831528,2041313414,historical,22860.01406,0.080589249,28.28306478,6.350207647
01/09/2009,640,vietnam,dong thap,2009,9,27.86229858,3.623035192,1534305.014,453.3831528,2041313414,historical,22860.01406,0.070116696,28.04972738,5.891219378
01/10/2009,544,vietnam,dong thap,2009,10,27.89998779,5,1534305.014,453.3831528,2041313414,historical,22860.01406,0.075468722,28.02896525,5.828058163
01/11/2009,493,vietnam,dong thap,2009,11,27.43764648,6.755343914,1534305.014,453.3831528,2041313414,historical,22860.01406,0.075640792,27.73331095,5.126126369
01/12/2009,413,vietnam,dong thap,2009,12,27.32463989,7.492627144,1534305.014,453.3831528,2041313414,historical,22860.01406,0.082571043,27.55409139,6.415990353
01/01/2010,268,vietnam,dong thap,2010,1,27.41643677,6.162927628,1557377.325,460.2009611,2233890151,historical,24680.8869,0.087382366,27.39290771,6.803632895
01/02/2010,142,vietnam,dong thap,2010,2,28.28692017,12.73821163,1557377.325,460.2009611,2233890151,historical,24680.8869,0.087653578,27.67599894,8.797922134
01/03/2010,129,vietnam,dong thap,2010,3,28.95986328,9.893658638,1557377.325,460.2009611,2233890151,historical,24680.8869,0.093145187,28.2210734,9.598265966
01/04/2010,115,vietnam,dong thap,2010,4,30.33522949,17.99983788,1557377.325,460.2009611,2233890151,historical,24680.8869,0.093919717,29.19400431,13.54390272
01/05/2010,133,vietnam,dong thap,2010,5,30.16228638,9,1557377.325,460.2009611,2233890151,historical,24680.8869,0.092410997,29.81912638,12.29783217
01/06/2010,230,vietnam,dong thap,2010,6,28.96230469,4.35241127,1557377.325,460.2009611,2233890151,historical,24680.8869,0.093490871,29.81994019,10.45074972
01/07/2010,580,vietnam,dong thap,2010,7,28.12459717,6.057072163,1557377.325,460.2009611,2233890151,historical,24680.8869,0.107437872,29.08306274,6.469827811
01/08/2010,734,vietnam,dong thap,2010,8,27.86229858,4.246070385,1557377.325,460.2009611,2233890151,historical,24680.8869,0.104974337,28.31640015,4.885184606
01/09/2010,795,vietnam,dong thap,2010,9,28.06228027,5.623197079,1557377.325,460.2009611,2233890151,historical,24680.8869,0.091332239,28.01639201,5.308779875
01/10/2010,691,vietnam,dong thap,2010,10,27.4999939,2.270785809,1557377.325,460.2009611,2233890151,historical,24680.8869,0.09830299,27.80819092,4.046684424
01/11/2010,406,vietnam,dong thap,2010,11,27.49996338,4.893982887,1557377.325,460.2009611,2233890151,historical,24680.8869,0.09852717,27.68741252,4.262655258
01/12/2010,207,vietnam,dong thap,2010,12,26.924646,4.860269547,1557377.325,460.2009611,2233890151,historical,24680.8869,0.107556112,27.30820109,4.008346081
01/01/2011,0,vietnam,dong thap,2011,1,26.4270874,5.024552822,1580449.637,467.0187693,2619043626,historical,24680.8869,0.116499123,26.95056559,4.926268419
01/02/2011,0,vietnam,dong thap,2011,2,27.42461548,5.516532421,1580449.637,467.0187693,2619043626,historical,24680.8869,0.127929599,26.92544963,5.13378493
01/03/2011,0,vietnam,dong thap,2011,3,27.03521118,11,1580449.637,467.0187693,2619043626,historical,24680.8869,0.114134546,26.96230469,7.180361748
01/04/2011,0,vietnam,dong thap,2011,4,28.80812988,12.49278927,1580449.637,467.0187693,2619043626,historical,24680.8869,0.111892942,27.75598551,9.669773897
01/05/2011,0,vietnam,dong thap,2011,5,29.03521118,7.753442764,1580449.637,467.0187693,2619043626,historical,24680.8869,0.116531908,28.29285075,10.41541068
01/06/2011,0,vietnam,dong thap,2011,6,28.36226807,6.975608826,1580449.637,467.0187693,2619043626,historical,24680.8869,0.128030149,28.73520304,9.073946953
01/07/2011,0,vietnam,dong thap,2011,7,27.86229858,6.164120674,1580449.637,467.0187693,2619043626,historical,24680.8869,0.141160607,28.41992594,6.964390755
01/08/2011,0,vietnam,dong thap,2011,8,27.762323,4,1580449.637,467.0187693,2619043626,historical,24680.8869,0.128336816,27.99562988,5.713243167
01/09/2011,0,vietnam,dong thap,2011,9,27.56228027,3,1580449.637,467.0187693,2619043626,historical,24680.8869,0.10830834,27.72896729,4.388040225
01/10/2011,0,vietnam,dong thap,2011,10,27.6,5.35241127,1580449.637,467.0187693,2619043626,historical,24680.8869,0.111334569,27.64153442,4.117470423
01/11/2011,0,vietnam,dong thap,2011,11,28.0647522,4.70482254,1580449.637,467.0187693,2619043626,historical,24680.8869,0.110930271,27.74234416,4.35241127
01/12/2011,0,vietnam,dong thap,2011,12,26.36226807,6.089915752,1580449.637,467.0187693,2619043626,historical,24680.8869,0.114092842,27.34234009,5.382383188
01/01/2012,100,vietnam,dong thap,2012,1,27.21642456,16.89333534,1603521.949,473.8365776,3004197100,historical,24680.8869,0.124751798,27.21448161,9.229357878
01/02/2012,145,vietnam,dong thap,2012,2,27.85167847,15.35208607,1603521.949,473.8365776,3004197100,historical,24680.8869,0.118496522,27.14345703,12.77844572
01/03/2012,135,vietnam,dong thap,2012,3,28.89751587,16.6462307,1603521.949,473.8365776,3004197100,historical,24680.8869,0.126672201,27.98853963,16.29721737
01/04/2012,172,vietnam,dong thap,2012,4,29.50814209,8.246069908,1603521.949,473.8365776,3004197100,historical,24680.8869,0.114900903,28.75244548,13.41479556
01/05/2012,278,vietnam,dong thap,2012,5,29.19753418,6,1603521.949,473.8365776,3004197100,historical,24680.8869,0.114584226,29.20106405,10.29743354
01/06/2012,421,vietnam,dong thap,2012,6,28.53521118,6.999999523,1603521.949,473.8365776,3004197100,historical,24680.8869,0.125953161,29.08029582,7.082023144
01/07/2012,525,vietnam,dong thap,2012,7,28.06231079,4.787966251,1603521.949,473.8365776,3004197100,historical,24680.8869,0.139630239,28.59835205,5.929321925
01/08/2012,580,vietnam,dong thap,2012,8,28.18935547,11.27062321,1603521.949,473.8365776,3004197100,historical,24680.8869,0.135397621,28.26229248,7.686196327
01/09/2012,517,vietnam,dong thap,2012,9,27.66231689,2.753767252,1603521.949,473.8365776,3004197100,historical,24680.8869,0.108463527,27.97132772,6.27078557
01/10/2012,452,vietnam,dong thap,2012,10,28.09996948,5.270623684,1603521.949,473.8365776,3004197100,historical,24680.8869,0.110866311,27.98388062,6.431671381
01/11/2012,601,vietnam,dong thap,2012,11,28.30001221,5.352249146,1603521.949,473.8365776,3004197100,historical,24680.8869,0.125861192,28.02076619,4.458880027
01/12/2012,468,vietnam,dong thap,2012,12,27.95168457,5.24623251,1603521.949,473.8365776,3004197100,historical,24680.8869,0.126318818,28.11722209,5.28970178
01/01/2013,266,vietnam,dong thap,2013,1,27.21645508,12.53467178,1626594.26,480.6543859,3293062206,historical,24680.8869,0.138459792,27.82271729,7.711051146
01/02/2013,135,vietnam,dong thap,2013,2,27.98696289,15.8181572,1626594.26,480.6543859,3293062206,historical,24680.8869,0.141826353,27.71836751,11.19968716
01/03/2013,168,vietnam,dong thap,2013,3,28.9704834,9.975343704,1626594.26,480.6543859,3293062206,historical,24680.8869,0.150551374,28.05796712,12.77605756
01/04/2013,121,vietnam,dong thap,2013,4,29.8081604,7.270785809,1626594.26,480.6543859,3293062206,historical,24680.8869,0.129870771,28.9218689,11.0214289
01/05/2013,119,vietnam,dong thap,2013,5,29.73519287,5.45891428,1626594.26,480.6543859,3293062206,historical,24680.8869,0.122608508,29.50461222,7.568347931
01/06/2013,284,vietnam,dong thap,2013,6,28.39995728,5.164282799,1626594.26,480.6543859,3293062206,historical,24680.8869,0.12730572,29.31443685,5.964660962
01/07/2013,270,vietnam,dong thap,2013,7,27.86229858,5.024391174,1626594.26,480.6543859,3293062206,historical,24680.8869,0.164566053,28.66581624,5.215862751
01/08/2013,1024,vietnam,dong thap,2013,8,28.16231689,5.000809669,1626594.26,480.6543859,3293062206,historical,24680.8869,0.167742808,28.14152425,5.063161214
01/09/2013,447,vietnam,dong thap,2013,9,27.66231689,2.918374062,1626594.26,480.6543859,3293062206,historical,24680.8869,0.13600882,27.89564412,4.314524968
01/10/2013,468,vietnam,dong thap,2013,10,27.6,4.541247368,1626594.26,480.6543859,3293062206,historical,24680.8869,0.145601586,27.80821126,4.153477033
01/11/2013,409,vietnam,dong thap,2013,11,27.76473389,5,1626594.26,480.6543859,3293062206,historical,24680.8869,0.156566226,27.67568359,4.153207143
01/12/2013,270,vietnam,dong thap,2013,12,25.4999939,7.787965775,1626594.26,480.6543859,3293062206,historical,24680.8869,0.159755918,26.95490926,5.776404381
01/01/2014,95,vietnam,dong thap,2014,1,25.46474609,12.89420414,1649666.572,487.4721941,3581927312,historical,24680.8869,0.163052429,26.24315796,8.560723305
01/02/2014,38,vietnam,dong thap,2014,2,26.86229858,6.623197079,1649666.572,487.4721941,3581927312,historical,24680.8869,0.164961967,25.94234619,9.101788998
01/03/2014,35,vietnam,dong thap,2014,3,28.67046509,10.36157131,1649666.572,487.4721941,3581927312,historical,24680.8869,0.167476203,26.99916992,9.95965751
01/04/2014,42,vietnam,dong thap,2014,4,29.9081665,15.72921467,1649666.572,487.4721941,3581927312,historical,24680.8869,0.159703956,28.48031006,10.90466102
01/05/2014,55,vietnam,dong thap,2014,5,29.99752197,6.130893707,1649666.572,487.4721941,3581927312,historical,24680.8869,0.154399625,29.52538452,10.7405599
01/06/2014,56,vietnam,dong thap,2014,6,28.96227417,3.729700089,1649666.572,487.4721941,3581927312,historical,24680.8869,0.183178934,29.62265422,8.529936155
01/07/2014,93,vietnam,dong thap,2014,7,28.36229858,3.352411509,1649666.572,487.4721941,3581927312,historical,24680.8869,0.20047289,29.10736491,4.404335101
01/08/2014,134,vietnam,dong thap,2014,8,28.12459717,8.729375839,1649666.572,487.4721941,3581927312,historical,24680.8869,0.20959014,28.48305664,5.270495812
01/09/2014,155,vietnam,dong thap,2014,9,28.02459106,4.294852734,1649666.572,487.4721941,3581927312,historical,24680.8869,0.166384176,28.17049561,5.458880027
01/10/2014,219,vietnam,dong thap,2014,10,27.89998779,4.541247368,1649666.572,487.4721941,3581927312,historical,24680.8869,0.172594481,28.01639201,5.855158647
01/11/2014,243,vietnam,dong thap,2014,11,28.2000061,8.966610909,1649666.572,487.4721941,3581927312,historical,24680.8869,0.180965044,28.04152832,5.934237003
01/12/2014,220,vietnam,dong thap,2014,12,27.08937988,14.27197838,1649666.572,487.4721941,3581927312,historical,24680.8869,0.195058531,27.72979126,9.259945552
01/01/2015,183,vietnam,dong thap,2015,1,26.2647644,10.7620573,1672738.884,494.2900024,3716731028,historical,26501.50342,0.193969946,27.1847168,11.33354886
01/02/2015,92,vietnam,dong thap,2015,2,27.06231079,17.62254906,1672738.884,494.2900024,3716731028,historical,26501.50342,0.196777618,26.80548503,14.21886158
01/03/2015,82,vietnam,dong thap,2015,3,28.96230469,6.057941914,1672738.884,494.2900024,3716731028,historical,26501.50342,0.219289468,27.42979329,11.48084942
01/04/2015,75,vietnam,dong thap,2015,4,29.64586792,10.6231966,1672738.884,494.2900024,3716731028,historical,26501.50342,0.21854336,28.5568278,11.43456252
01/05/2015,79,vietnam,dong thap,2015,5,30.09752808,6.140377522,1672738.884,494.2900024,3716731028,historical,26501.50342,0.228284919,29.56856689,7.607172012
01/06/2015,134,vietnam,dong thap,2015,6,29.08937988,5.000162125,1672738.884,494.2900024,3716731028,historical,26501.50342,0.231154977,29.61092529,7.254578749
01/07/2015,242,vietnam,dong thap,2015,7,28.48934326,6.130893707,1672738.884,494.2900024,3716731028,historical,26501.50342,0.263956548,29.22541707,5.757144451
01/08/2015,442,vietnam,dong thap,2015,8,28.16231689,3.376802444,1672738.884,494.2900024,3716731028,historical,26501.50342,0.250314184,28.58034668,4.835952759
01/09/2015,679,vietnam,dong thap,2015,9,28.262323,4.869267464,1672738.884,494.2900024,3716731028,historical,26501.50342,0.209368684,28.30466105,4.792321205
01/10/2015,997,vietnam,dong thap,2015,10,28.26229248,4.70482254,1672738.884,494.2900024,3716731028,historical,26501.50342,0.230592937,28.22897746,4.316964149
01/11/2015,1122,vietnam,dong thap,2015,11,28.49996338,10.17311859,1672738.884,494.2900024,3716731028,historical,26501.50342,0.238446199,28.34152629,6.582402865
