"","date","vintage_date","district","ensemble_dist_wgt","case_vintage","epidemic_flag","epidemic_flag_poisson","epidemic_flag_poisson2","epidemic_flag_nb","epidemic_flag_quant","epidemic_flag_fixed","threshold_poisson","threshold_poisson2","threshold_nb","threshold","threshold_quant","epidemic_flag_ensamble_possion","epidemic_flag_ensamble_2sd","epidemic_flag_ensamble_quant","epidemic_flag_ensamble_fix_100","epidemic_flag_ensamble_fix_150","epidemic_flag_ensamble_fix_300","epidemic_flag_ensamble_95quant"
"3289",2014-08-01,2014-06-01,"DUC HUE",7.43341074685544,8,0,0,0,0,0,0,17,15,15,16.9630681604756,13,0,0,0,0,0,0,0
"3290",2014-08-01,2014-06-01,"GIA RAI",8.42802980859181,0,0,0,0,0,0,0,20,18,18,28.3770926280817,117.85,0,0,0,0,0,0,0
"3291",2014-08-01,2014-06-01,"GIONG RIENG",6.69391152645237,2,0,0,0,0,0,0,25,22,23,51.225833323587,46.7,0,0,0,0,0,0,0
"3292",2014-08-01,2014-06-01,"GIONG TROM",10.6842555300693,10,0,0,0,0,0,0,92,87,88,214.973489821916,207.45,0,0,0,0,0,0,0
"3293",2014-08-01,2014-06-01,"GO CONG",6.87622534689596,4,0,0,0,0,0,0,42,39,40,72.9798118398875,57.85,0,0,0,0,0,0,0
"3294",2014-08-01,2014-06-01,"GO CONG DONG",35.8344010946021,24,0,0,0,0,0,0,160,154,156,271.483647970179,285.75,0,0,0,0,0,0,0
"3295",2014-08-01,2014-06-01,"GO QUAO",5.04187850841957,0,0,0,0,0,0,0,12,11,11,17.4090871556183,25.9,0,0,0,0,0,0,0
"3296",2014-08-01,2014-06-01,"HA TIEN",2.80597130440282,0,0,0,0,0,0,0,18.025,16,16,26.2872620417522,48.1,0,0,0,0,0,0,0
"3297",2014-08-01,2014-06-01,"HON DAT",6.82008674044471,1,0,0,0,0,0,0,26,23,24,30.0088206689632,166,0,0,0,0,0,0,0
"3298",2014-08-01,2014-06-01,"HONG DAN",3.58183845710887,0,0,0,0,0,0,0,8,6,7,10.3274118724822,39.65,0,0,0,0,0,0,0
"3299",2014-08-01,2014-06-01,"HONG NGU",8.79629394382242,6,0,0,0,0,0,0,55,51,52,102.190321825266,214.4,0,0,0,0,0,0,0
"3300",2014-08-01,2014-06-01,"KE SACH",5.78477710375222,1,0,0,0,0,0,0,66,63,65,119.438224550616,104.3,0,0,0,0,0,0,0
"3301",2014-08-01,2014-06-01,"KIEN LUONG",8.88897482770839,3,0,0,0,0,0,0,34,31,32,61.2811642235523,63.35,0,0,0,0,0,0,0
"3302",2014-08-01,2014-06-01,"LAI VUNG",8.18029001061067,1,0,0,0,0,0,0,39,36,37,56.1547594742265,46,0,0,0,0,0,0,0
"3303",2014-08-01,2014-06-01,"LAP VO",11.2258413707009,9,0,0,0,0,0,0,52,49,50,94.3749944171502,127.35,0,0,0,0,0,0,0
"3304",2014-08-01,2014-06-01,"LONG HO",9.73558217231822,9,0,0,0,0,0,0,30,27,28,38.4467503830236,34.55,0,0,0,0,0,0,0
"3305",2014-08-01,2014-06-01,"LONG MY",8.1494284411371,4,0,0,0,0,0,0,23,21,22,37.0441003414388,45.35,0,0,0,0,0,0,0
"3306",2014-08-01,2014-06-01,"LONG PHU",19.3354347777529,14,0,0,0,0,0,0,113,107,109,177.824533553847,147.5,0,0,0,0,0,0,0
"3307",2014-08-01,2014-06-01,"LONG XUYEN",16.1555780671197,12,0,0,0,0,0,0,88,85,87,150.47673050776,234,0,0,0,0,0,0,0
"3308",2014-08-01,2014-06-01,"MANG THIT",7.85185472496307,3,0,0,0,0,0,0,24,21,22,37.6477764654207,55.2,0,0,0,0,0,0,0
"3309",2014-08-01,2014-06-01,"MO CAY",19.2611937036673,31,0,0,0,0,0,0,132,127,129,278.767057009325,236.9,0,0,0,0,0,0,0
"3310",2014-08-01,2014-06-01,"MOC HOA",5.82085389029063,7,0,0,0,0,0,0,20,18,19,28.6560019445794,67.9999999999999,0,0,0,0,0,0,0
"3311",2014-08-01,2014-06-01,"MY THO",9.10625954544417,6,0,0,0,0,0,0,104,100,101,166.760184555403,248,0,0,0,0,0,0,0
"3312",2014-08-01,2014-06-01,"MY TU",15.2219311309528,2,0,0,0,0,0,0,68.025,65,66,102.531826218481,123.95,0,0,0,0,0,0,0
"3313",2014-08-01,2014-06-01,"NAM CAN",3.48075513097796,2,0,0,0,0,0,0,25,23,23,61.960589251005,177.7,0,0,0,0,0,0,0
"3314",2014-08-01,2014-06-01,"NGA BAY",10.5710348955177,4,0,0,0,0,0,0,63,59,61,128.958466062236,100.2,0,0,0,0,0,0,0
"3315",2014-08-01,2014-06-01,"NGA NAM",7.97628342565919,3,0,0,0,0,0,0,26,23,24,49.0454232837166,44.3,0,0,0,0,0,0,0
"3316",2014-08-01,2014-06-01,"NGOC HIEN",3.18789897142048,1,0,0,0,0,0,0,24,22,23,67.7755668227085,56.8,0,0,0,0,0,0,0
"3317",2014-08-01,2014-06-01,"NINH KIEU",14.1440652284697,2,0,0,0,0,0,0,48.025,45,46,62.6007299172851,52.1,0,0,0,0,0,0,0
"3318",2014-08-01,2014-06-01,"O MON",14.2075226082798,9,0,0,0,0,0,0,15,14,14,18.7587400793602,25,0,0,0,0,0,0,0
"3319",2014-08-01,2014-06-01,"PHONG DIEN",7.13686063172647,2,0,0,0,0,0,0,17,16,16,26.6560019445794,33.9,0,0,0,0,0,0,0
"3320",2014-08-01,2014-06-01,"PHU TAN AN GIANG",10.544153614885,26,0,0,0,0,0,0,60,57,58,111.775524176239,80.55,0,0,0,0,0,0,0
"3321",2014-08-01,2014-06-01,"PHU TAN CA MAU",21.0576273041374,6,0,0,0,0,0,0,49,45,47,92.5769184199359,66.6,0,0,0,0,0,0,0
"3322",2014-08-01,2014-06-01,"PHUOC LONG",4.73994530602207,7,0,0,0,0,0,0,24,22,23,37.6726074581142,61.05,0,0,0,0,0,0,0
"3323",2014-08-01,2014-06-01,"RACH GIA CITY",15.893965055203,8,0,0,0,0,0,0,68,64,66,133.850474585271,153.3,0,0,0,0,0,0,0
"3324",2014-08-01,2014-06-01,"SA DEC",12.4481583905341,2,0,0,0,0,0,0,46,43,44,80.973101643681,61,0,0,0,0,0,0,0
"3325",2014-08-01,2014-06-01,"SOC TRANG CITY",21.5049991630702,8,0,0,0,0,0,0,60.025,56,58,98.0094331227943,186.4,0,0,0,0,0,0,0
"3326",2014-08-01,2014-06-01,"TAM BINH",7.64591104064489,1,0,0,0,0,0,0,31,28,29,44.2896601917377,37.95,0,0,0,0,0,0,0
"3327",2014-08-01,2014-06-01,"TAM NONG",9.3329912718168,6,0,0,0,0,0,0,34,31,32,70.0468123270679,121.95,0,0,0,0,0,0,0
"3328",2014-08-01,2014-06-01,"TAN AN",27.3990305316605,31,0,0,0,0,0,0,108.025,103,105,209.372127963728,171.5,0,0,0,0,0,0,0
"3329",2014-08-01,2014-06-01,"TAN CHAU",10.6495806956899,6,0,0,0,0,0,0,101,94,96,168.546516440206,158.25,0,0,0,0,0,0,0
"3330",2014-08-01,2014-06-01,"TAN HIEP",5.82657649901882,2,0,0,0,0,0,0,12,11,11,17.2258948821795,27.2,0,0,0,0,0,0,0
"3331",2014-08-01,2014-06-01,"TAN HONG",23.6428880775678,3,0,0,0,0,0,0,64,60,62,156.336716118508,144.2,0,0,0,0,0,0,0
"3332",2014-08-01,2014-06-01,"TAN HUNG",9.81619824870775,2,0,0,0,0,0,0,17,15,15,25.3749804381727,39.4,0,0,0,0,0,0,0
"3333",2014-08-01,2014-06-01,"TAN PHUOC",4.3426979735819,2,0,0,0,0,0,0,22,19,20,36.0217288664427,71.0999999999999,0,0,0,0,0,0,0
"3334",2014-08-01,2014-06-01,"TAN THANH",29.7802862074843,4,0,0,0,0,0,0,23,20,21,41.1276416838336,35.65,1,0,0,0,0,0,0
"3335",2014-08-01,2014-06-01,"TAN TRU",7.430270064198,8,0,0,0,0,0,0,51,46,47,83.5499739311712,54.4,0,0,0,0,0,0,0
"3336",2014-08-01,2014-06-01,"THANH BINH",16.1135540651351,3,0,0,0,0,0,0,50.025,48,49,111.864392544476,360.2,0,0,0,0,0,0,0
"3337",2014-08-01,2014-06-01,"THANH HOA",4.48593939374378,3,0,0,0,0,0,0,14,12,13,20.9404512298541,25.6,0,0,0,0,0,0,0
"3338",2014-08-01,2014-06-01,"THANH PHU",16.9096206202808,2,0,0,0,0,0,0,28,25,26,34.7230838344032,96.6,0,0,0,0,0,0,0
"3339",2014-08-01,2014-06-01,"THANH TRI",9.48147387323922,0,0,0,0,0,0,0,23,20,21,29.8113883008419,24,0,0,0,0,0,0,0
"3340",2014-08-01,2014-06-01,"THAP MUOI",18.3753194651634,3,0,0,0,0,0,0,54,51,52,109.899928469205,105.85,0,0,0,0,0,0,0
"3341",2014-08-01,2014-06-01,"THOAI SON",5.91434686520027,0,0,0,0,0,0,0,24,21,22,30.6996855314814,80,0,0,0,0,0,0,0
"3342",2014-08-01,2014-06-01,"THOI BINH",6.50660389096942,2,0,0,0,0,0,0,39,36,37,115.89994388326,119.8,0,0,0,0,0,0,0
"3343",2014-08-01,2014-06-01,"THOT NOT",4.54068715094886,2,0,0,0,0,0,0,12,10,11,18.5698050899765,26,0,0,0,0,0,0,0
"3344",2014-08-01,2014-06-01,"THU THUA",21.5286613864718,14,0,0,0,0,0,0,46,42,44,72.9845741547674,51.6,0,0,0,0,0,0,0
"3345",2014-08-01,2014-06-01,"TIEU CAN",4.97813283193666,0,0,0,0,0,0,0,52,49,50,128.459625525481,109.6,0,0,0,0,0,0,0
"3346",2014-08-01,2014-06-01,"TINH BIEN",6.94741173310586,2,0,0,0,0,0,0,26,24,25,40.7541928326997,34.2,0,0,0,0,0,0,0
"3347",2014-08-01,2014-06-01,"TRA CU",6.73675719544431,4,0,0,0,0,0,0,59,53,55,86.7080128193536,103.2,0,0,0,0,0,0,0
"3348",2014-08-01,2014-06-01,"TRA ON",4.17160272612505,0,0,0,0,0,0,0,40,38,39,67.4741559393899,47.75,0,0,0,0,0,0,0
"3349",2014-08-01,2014-06-01,"TRA VINH CITY",3.42835972609638,4,0,0,0,0,0,0,25.025,22,23,34.9183850256692,55.4,0,0,0,0,0,0,0
"3350",2014-08-01,2014-06-01,"TRAN VAN THOI",9.25833477041019,5,0,0,0,0,0,0,89,86,87,288.618893186745,303.05,0,0,0,0,0,0,0
"3351",2014-08-01,2014-06-01,"TRI TON",5.16115351065941,1,0,0,0,0,0,0,25.025,23,24,38.8766545553381,38.4,0,0,0,0,0,0,0
"3352",2014-08-01,2014-06-01,"U MINH",9.35786257781813,4,0,0,0,0,0,0,26,24,25,72.0635995917448,77,0,0,0,0,0,0,0
"3353",2014-08-01,2014-06-01,"VI THANH",5.47397364847412,7,0,0,0,0,0,0,9,7,8,13.2233751915118,11.55,0,0,0,0,0,0,0
"3354",2014-08-01,2014-06-01,"VI THUY",7.4042260644189,2,0,0,0,0,0,0,13,11,11,11.8037024344425,22.75,0,0,0,0,0,0,0
"3355",2014-08-01,2014-06-01,"VINH CHAU",15.6415459176221,28,1,1,1,1,1,0,18.025,16,17,19.0945765413311,22,0,0,0,0,0,0,0
"3356",2014-08-01,2014-06-01,"VINH HUNG",11.3179587581334,0,0,0,0,0,0,0,11,9,10,11.5874877690685,8.3,1,0,1,0,0,0,1
"3357",2014-08-01,2014-06-01,"VINH LOI",8.1600725749168,4,0,0,0,0,0,0,40,37,38,87.1134959071349,83.05,0,0,0,0,0,0,0
"3358",2014-08-01,2014-06-01,"VINH LONG CITY",8.09378329517626,5,0,0,0,0,0,0,25,22,23,25.9537432844358,20.2,0,0,0,0,0,0,0
"3359",2014-08-01,2014-06-01,"VINH THANH",2.74907269915781,0,0,0,0,0,0,0,5,3,4,2.09442719099992,5.6,0,1,0,0,0,0,0
"3360",2014-08-01,2014-06-01,"VUNG LIEM",10.316871212504,4,0,0,0,0,0,0,46,43,44,78.453272709454,156.8,0,0,0,0,0,0,0
"3361",2014-09-01,2014-07-01,"AN MINH",9.18518646899016,13,0,0,0,0,0,0,62,58,59,97.2055115120397,137.45,0,0,0,0,0,0,0
"3362",2014-09-01,2014-07-01,"AN PHU",19.5157888128611,24,0,0,0,0,0,0,134.025,128,129,281.084774307944,282.5,0,0,0,0,0,0,0
"3363",2014-09-01,2014-07-01,"BA TRI",8.44108738614923,25,0,0,0,0,0,0,44,42,43,105.416619371911,97.2,0,0,0,0,0,0,0
"3364",2014-09-01,2014-07-01,"BAC LIEU",8.71241015854359,1,0,0,0,0,0,0,38,34,35,83.5068217052188,129.65,0,0,0,0,0,0,0
"3365",2014-09-01,2014-07-01,"BEN LUC",17.2728631431254,32,0,0,0,0,0,0,70,65,67,94.3193385160803,75.5,0,0,0,0,0,0,0
"3366",2014-09-01,2014-07-01,"BEN TRE",9.38627744529567,9,0,0,0,0,0,0,70,66,68,185.780119896743,154.45,0,0,0,0,0,0,0
"3367",2014-09-01,2014-07-01,"BINH DAI",11.9130087850651,35,0,0,0,0,0,0,51,47,48,109.787361540311,92.6,0,0,0,0,0,0,0
"3368",2014-09-01,2014-07-01,"BINH MINH",1.77037816714845,2,0,0,0,0,0,0,27,25,26,40.6715680975093,58.4,0,0,0,0,0,0,0
"3369",2014-09-01,2014-07-01,"BINH THUY",6.16305297248751,1,0,0,0,0,0,0,18,16,17,25.9261363209512,23,0,0,0,0,0,0,0
"3370",2014-09-01,2014-07-01,"CA MAU",8.58054455614765,9,0,0,0,0,0,0,49,45,46,122.815907653106,87,0,0,0,0,0,0,0
"3371",2014-09-01,2014-07-01,"CAI BE",15.9447983892035,12,0,0,0,0,0,0,56,52,54,99.7996563563738,191.7,0,0,0,0,0,0,0
"3372",2014-09-01,2014-07-01,"CAI LAY",28.6199952661883,19,0,0,0,0,0,0,147,142,144,273.610518939254,257.15,0,0,0,0,0,0,0
"3373",2014-09-01,2014-07-01,"CAI NUOC",5.35619359610249,5,0,0,0,0,0,0,41,37,38,85.8437333974822,123.8,0,0,0,0,0,0,0
"3374",2014-09-01,2014-07-01,"CAI RANG",2.83721938921918,4,0,0,0,0,0,0,20,18,19,29.832554500127,30.95,0,0,0,0,0,0,0
"3375",2014-09-01,2014-07-01,"CAN DUOC",12.8749259007782,30,0,0,0,0,0,0,63,59,60,79.4187445100522,64.6,0,0,0,0,0,0,0
"3376",2014-09-01,2014-07-01,"CAN GIUOC",10.0019435607489,14,0,0,0,0,0,0,54,51,53,60.2265126805554,85,0,0,0,0,0,0,0
"3377",2014-09-01,2014-07-01,"CANG LONG",1.87728493300633,3,0,0,0,0,0,0,25,22,23,43.1898532072934,33.85,0,0,0,0,0,0,0
"3378",2014-09-01,2014-07-01,"CAO LANH CITY",19.8712131937662,7,0,0,0,0,0,0,67,62,63,168.785521003193,195.15,0,0,0,0,0,0,0
"3379",2014-09-01,2014-07-01,"CAO LANH DISTRICT",16.3289719344809,7,0,0,0,0,0,0,68,62,64,117.461166109754,264,0,0,0,0,0,0,0
"3380",2014-09-01,2014-07-01,"CAU KE",4.08308504983795,0,0,0,0,0,0,0,24.025,23,23,41.5449024080496,31.4,0,0,0,0,0,0,0
"3381",2014-09-01,2014-07-01,"CAU NGANG",4.755891599607,1,0,0,0,0,0,0,29,26,27,58.2145701973536,62.8,0,0,0,0,0,0,0
"3382",2014-09-01,2014-07-01,"CHAU DOC",8.73665244260123,4,0,0,0,0,0,0,31,29,30,44.7541928326997,41.7,0,0,0,0,0,0,0
"3383",2014-09-01,2014-07-01,"CHAU PHU",28.8675807126225,53,0,0,0,0,0,0,82.025,79,81,132.869606807235,156,0,0,0,0,0,0,0
"3384",2014-09-01,2014-07-01,"CHAU THANH",8.39852060493662,0,0,0,0,0,0,0,28,26,27,58.4898989771738,79,0,0,0,0,0,0,0
"3385",2014-09-01,2014-07-01,"CHAU THANH A",2.83093906017703,0,0,0,0,0,0,0,17,15,16,24.1108350559987,23.4,0,0,0,0,0,0,0
"3386",2014-09-01,2014-07-01,"CHAU THANH AN GIANG",13.1760973558427,13,0,0,0,0,0,0,52,48,49,79.1376341848442,110.05,0,0,0,0,0,0,0
"3387",2014-09-01,2014-07-01,"CHAU THANH BEN TRE",12.5058632609913,11,0,0,0,0,0,0,88.025,83,85,223.345385918619,196.6,0,0,0,0,0,0,0
"3388",2014-09-01,2014-07-01,"CHAU THANH DONG THAP",9.30346824545676,8,0,0,0,0,0,0,54,51,52,102.779483806777,84.8,0,0,0,0,0,0,0
"3389",2014-09-01,2014-07-01,"CHAU THANH HAU GIANG",2.52353364975515,4,0,0,0,0,0,0,21,18,19,27.6708873350569,27.15,0,0,0,0,0,0,0
"3390",2014-09-01,2014-07-01,"CHAU THANH LONG AN",12.8826087846289,4,0,0,0,0,0,0,37,33,34,41.3095064303001,33.1,0,0,0,0,0,0,0
"3391",2014-09-01,2014-07-01,"CHAU THANH TIEN GIANG",5.40235855539514,5,0,0,0,0,0,0,99.025,94,96,168.52094726934,238.1,0,0,0,0,0,0,0
"3392",2014-09-01,2014-07-01,"CHAU THANH TRA VINH",2.85537610518586,0,0,0,0,0,0,0,17.025,15,16,38.2488937836511,38.85,0,0,0,0,0,0,0
"3393",2014-09-01,2014-07-01,"CHO GAO",15.598751705334,24,0,0,0,0,0,0,101,96,98,173.24966124599,193.85,0,0,0,0,0,0,0
"3394",2014-09-01,2014-07-01,"CHO LACH",7.76118824810328,10,0,0,0,0,0,0,29,26,27,62.4741302385683,52,0,0,0,0,0,0,0
"3395",2014-09-01,2014-07-01,"CHO MOI",21.1641847434234,30,0,0,0,0,0,0,113,108,110,257.266047387099,258.95,0,0,0,0,0,0,0
"3396",2014-09-01,2014-07-01,"CO DO",23.1295684632264,35,1,1,1,1,1,0,23,20,21,27.114877048604,20.8,1,0,1,0,0,0,1
"3397",2014-09-01,2014-07-01,"CU LAO DUNG",8.46817564601972,10,0,0,0,0,0,0,32,29,30,43.0148097377701,33.6,0,0,0,0,0,0,0
"3398",2014-09-01,2014-07-01,"DAM DOI",2.05315539590987,1,0,0,0,0,0,0,32,29,30,73.4761896086545,188.25,0,0,0,0,0,0,0
"3399",2014-09-01,2014-07-01,"DONG HAI",5.18083371722669,2,0,0,0,0,0,0,29,26,27,41.0441003414388,95.95,0,0,0,0,0,0,0
"3400",2014-09-01,2014-07-01,"DUC HOA",25.5016124273514,29,0,0,0,0,0,0,125.025,120,122,157.281420099698,124.75,0,0,0,0,0,0,0
"3401",2014-09-01,2014-07-01,"DUC HUE",6.27327484338009,11,0,0,0,0,0,0,20,17,18,20.9365291557105,17.2,0,0,0,0,0,0,0
"3402",2014-09-01,2014-07-01,"GIA RAI",5.94951879302667,1,0,0,0,0,0,0,24.025,22,22,31.5529453572468,137.05,0,0,0,0,0,0,0
"3403",2014-09-01,2014-07-01,"GIONG RIENG",7.5579067769457,3,0,0,0,0,0,0,36.025,33,34,93.7483957997588,88.85,0,0,0,0,0,0,0
"3404",2014-09-01,2014-07-01,"GIONG TROM",12.0987367635685,6,0,0,0,0,0,0,85,79,80,201.628735975967,219.5,0,0,0,0,0,0,0
"3405",2014-09-01,2014-07-01,"GO CONG",4.68265073464848,5,0,0,0,0,0,0,37,34,35,66.8698437118436,47.6,0,0,0,0,0,0,0
"3406",2014-09-01,2014-07-01,"GO CONG DONG",23.4335174811535,43,0,0,0,0,0,0,168.025,161,163,317.567644098121,310.3,0,0,0,0,0,0,0
"3407",2014-09-01,2014-07-01,"GO QUAO",3.18169624465578,0,0,0,0,0,0,0,9,7,8,8.57493455452533,14.55,0,0,0,0,0,0,0
"3408",2014-09-01,2014-07-01,"HA TIEN",1.42306554159246,0,0,0,0,0,0,0,16,13,14,21.2530152104477,33.65,0,0,0,0,0,0,0
"3409",2014-09-01,2014-07-01,"HON DAT",5.59763707932385,0,0,0,0,0,0,0,22,20,21,28.2126704035519,124.2,0,0,0,0,0,0,0
"3410",2014-09-01,2014-07-01,"HONG DAN",1.92116146464752,0,0,0,0,0,0,0,11,10,10,19.7844985811977,26.85,0,0,0,0,0,0,0
"3411",2014-09-01,2014-07-01,"HONG NGU",16.6333509510443,6,0,0,0,0,0,0,78,73,75,142.800242130396,177.6,0,0,0,0,0,0,0
"3412",2014-09-01,2014-07-01,"KE SACH",6.41895397498988,0,0,0,0,0,0,0,80.025,77,79,163.202213255038,125.7,0,0,0,0,0,0,0
"3413",2014-09-01,2014-07-01,"KIEN LUONG",5.32308349063507,3,0,0,0,0,0,0,31.025,28,29,39.5525723847714,44.4,0,0,0,0,0,0,0
"3414",2014-09-01,2014-07-01,"LAI VUNG",4.93253179265139,9,0,0,0,0,0,0,47,43,44,76.7752223172757,64.75,0,0,0,0,0,0,0
"3415",2014-09-01,2014-07-01,"LAP VO",9.93561344968735,13,0,0,0,0,0,0,52,47,49,79.3758224578964,176.6,0,0,0,0,0,0,0
"3416",2014-09-01,2014-07-01,"LONG HO",8.42917890740483,12,0,0,0,0,0,0,30,28,29,28.8486993241759,31.7,0,0,0,0,0,0,0
"3417",2014-09-01,2014-07-01,"LONG MY",6.30155912280326,2,0,0,0,0,0,0,20,18,19,33.6794833886788,34.6,0,0,0,0,0,0,0
"3418",2014-09-01,2014-07-01,"LONG PHU",14.8843527882714,24,0,0,0,0,0,0,89,84,86,131.253571324454,124.4,0,0,0,0,0,0,0
"3419",2014-09-01,2014-07-01,"LONG XUYEN",11.8717121829424,11,0,0,0,0,0,0,99,94,96,198.577179023503,213.1,0,0,0,0,0,0,0
"3420",2014-09-01,2014-07-01,"MANG THIT",5.28263846553618,1,0,0,0,0,0,0,18,16,17,16.3497747702046,49,0,0,0,0,0,0,0
"3421",2014-09-01,2014-07-01,"MO CAY",16.285183543703,56,0,0,0,0,0,0,89,84,85,171.928881553548,138,0,0,0,0,0,0,0
"3422",2014-09-01,2014-07-01,"MOC HOA",5.42571322423199,4,0,0,0,0,0,0,24,21,22,40.4302148655407,182.6,0,0,0,0,0,0,0
"3423",2014-09-01,2014-07-01,"MY THO",4.02205690684566,9,0,0,0,0,0,0,97,92,93,165.690472994567,172.45,0,0,0,0,0,0,0
"3424",2014-09-01,2014-07-01,"MY TU",10.5302246260572,5,0,0,0,0,0,0,70,65,67,112.384457419157,145.3,0,0,0,0,0,0,0
"3425",2014-09-01,2014-07-01,"NAM CAN",3.87296207087545,5,0,0,0,0,0,0,23,21,21,45.0998381872786,290.3,0,0,0,0,0,0,0
"3426",2014-09-01,2014-07-01,"NGA BAY",8.42782555877968,6,0,0,0,0,0,0,59.025,55,57,103.384457419157,85.65,0,0,0,0,0,0,0
"3427",2014-09-01,2014-07-01,"NGA NAM",5.08157085840244,1,0,0,0,0,0,0,27,24,25,43.1969695230343,31.4,0,0,0,0,0,0,0
"3428",2014-09-01,2014-07-01,"NGOC HIEN",3.11175416073316,0,0,0,0,0,0,0,25,23,23,73.6342459101872,73.6,0,0,0,0,0,0,0
"3429",2014-09-01,2014-07-01,"NINH KIEU",7.5603608046901,5,0,0,0,0,0,0,37.025,34,35,47.4055548412902,65.15,0,0,0,0,0,0,0
"3430",2014-09-01,2014-07-01,"O MON",9.35486194031527,3,0,0,0,0,0,0,21,19,20,25.8062484748657,33.95,0,0,0,0,0,0,0
"3431",2014-09-01,2014-07-01,"PHONG DIEN",6.26835623186241,1,0,0,0,0,0,0,21.025,18,19,31.510206696946,45.75,0,0,0,0,0,0,0
"3432",2014-09-01,2014-07-01,"PHU TAN AN GIANG",10.6373324120802,25,0,0,0,0,0,0,41,38,39,70.6342853202514,75.8,0,0,0,0,0,0,0
"3433",2014-09-01,2014-07-01,"PHU TAN CA MAU",12.5217553263328,25,0,0,0,0,0,0,60,56,57,107.123595546002,79.6,0,0,0,0,0,0,0
"3434",2014-09-01,2014-07-01,"PHUOC LONG",4.02537541296241,1,0,0,0,0,0,0,29,27,28,54.6314144732981,76.95,0,0,0,0,0,0,0
"3435",2014-09-01,2014-07-01,"RACH GIA CITY",8.30145058098437,12,0,0,0,0,0,0,73,68,70,154.074362145687,169.25,0,0,0,0,0,0,0
"3436",2014-09-01,2014-07-01,"SA DEC",10.0771965880364,8,0,0,0,0,0,0,42,39,40,84.7461832469051,75.25,0,0,0,0,0,0,0
"3437",2014-09-01,2014-07-01,"SOC TRANG CITY",9.08280726632483,14,0,0,0,0,0,0,67,64,65,110.54351027986,138.25,0,0,0,0,0,0,0
"3438",2014-09-01,2014-07-01,"TAM BINH",3.1155914837467,4,0,0,0,0,0,0,23,21,22,31.4058813355851,39.4,0,0,0,0,0,0,0
"3439",2014-09-01,2014-07-01,"TAM NONG",7.91092955534708,7,0,0,0,0,0,0,47,43,45,94.7816966093619,183.6,0,0,0,0,0,0,0
"3440",2014-09-01,2014-07-01,"TAN AN",24.6316718130626,26,0,0,0,0,0,0,90,84,85,158.511191646496,160.85,0,0,0,0,0,0,0
"3441",2014-09-01,2014-07-01,"TAN CHAU",11.6640017024491,11,0,0,0,0,0,0,108,103,105,185.248348680354,178.6,0,0,0,0,0,0,0
"3442",2014-09-01,2014-07-01,"TAN HIEP",4.22327758795495,0,0,0,0,0,0,0,23,20,21,32.9208879284245,37.8,0,0,0,0,0,0,0
"3443",2014-09-01,2014-07-01,"TAN HONG",15.8273410606763,1,0,0,0,0,0,0,58,55,56,112.169179142985,117.1,0,0,0,0,0,0,0
"3444",2014-09-01,2014-07-01,"TAN HUNG",5.3551377042468,1,0,0,0,0,0,0,30,28,29,56.4601709869107,63,0,0,0,0,0,0,0
"3445",2014-09-01,2014-07-01,"TAN PHUOC",4.81975139255865,1,0,0,0,0,0,0,30,27,28,57.4404038235511,81.3999999999999,0,0,0,0,0,0,0
"3446",2014-09-01,2014-07-01,"TAN THANH",17.8838377564565,10,0,0,0,0,0,0,15,13,14,17.5166517590817,40.4,1,1,0,0,0,0,0
"3447",2014-09-01,2014-07-01,"TAN TRU",5.41425396569596,12,0,0,0,0,0,0,33,32,33,49.1138095194003,35.65,0,0,0,0,0,0,0
"3448",2014-09-01,2014-07-01,"THANH BINH",11.9038902311674,6,0,0,0,0,0,0,49.025,47,48,102.971680707965,401.4,0,0,0,0,0,0,0
"3449",2014-09-01,2014-07-01,"THANH HOA",4.03963668331565,1,0,0,0,0,0,0,16,14,14,14.8609903369994,33,0,0,0,0,0,0,0
"3450",2014-09-01,2014-07-01,"THANH PHU",8.3213736675805,9,0,0,0,0,0,0,42,38,39,62.9757309321353,70.45,0,0,0,0,0,0,0
"3451",2014-09-01,2014-07-01,"THANH TRI",5.59472304655613,1,0,0,0,0,0,0,24,21,22,38.0980685894775,25,0,0,0,0,0,0,0
"3452",2014-09-01,2014-07-01,"THAP MUOI",20.8251783504538,12,0,0,0,0,0,0,49.025,46,47,102.138525759923,203.6,0,0,0,0,0,0,0
"3453",2014-09-01,2014-07-01,"THOAI SON",7.52061581605039,0,0,0,0,0,0,0,34,32,33,49.4165300542777,72.6,0,0,0,0,0,0,0
"3454",2014-09-01,2014-07-01,"THOI BINH",7.54415880010913,7,0,0,0,0,0,0,37,34,35,84.9733947151416,77.1,0,0,0,0,0,0,0
"3455",2014-09-01,2014-07-01,"THOT NOT",3.19950230693519,6,0,0,0,0,0,0,14,12,13,22.8708873350569,32.65,0,0,0,0,0,0,0
"3456",2014-09-01,2014-07-01,"THU THUA",16.4800961904525,7,0,0,0,0,0,0,58,55,56,97.4481267020421,70.2,0,0,0,0,0,0,0
"3457",2014-09-01,2014-07-01,"TIEU CAN",4.01537969547332,1,0,0,0,0,0,0,30,27,28,61.7618874694645,64.8,0,0,0,0,0,0,0
"3458",2014-09-01,2014-07-01,"TINH BIEN",3.83059021063277,1,0,0,0,0,0,0,30.025,27,28,44.6756909451778,72.6,0,0,0,0,0,0,0
